,discarded,sigmoid,continuous
4082,DYRK1A_1,,
4083,PRR3_2,,
4084,P2RX5_1,,
4085,HPX_1,,
4086,GTF2H1_1,,
4087,METTL10_1,,
4088,MTMR9_2,,
4089,CCDC181_1,,
4090,DALRD3_1,,
4091,ADSS_1,,
4092,DACH1_1,,
4093,LNX2_4,,
4094,FN1_1,,
4095,ZNF766_1,,
4096,SLC3A2_2,,
4097,NF1_2,,
4098,WASF3_1,,
4099,DBF4_2,,
4100,PGLYRP2_1,,
4101,GABBR1_1,,
4102,TSPAN10_2,,
4103,C2orf54_1,,
4104,NFATC1_5,,
4105,RCN1_4,,
4106,DIP2C_1,,
4107,ZFC3H1_1,,
4108,DXO_1,,
4109,UGGT1_2,,
4110,TMEM26_1,,
4111,KCTD16_3,,
4112,PLIN2_1,,
4113,ZNF205_1,,
4114,PRPH_1,,
4115,HEY2_1,,
4116,KHK_1,,
4117,SNX1_1,,
4118,GCNT2_4,,
4119,NSMAF_3,,
4120,SYPL2_1,,
4121,CCDC102A_2,,
4122,HADHA_1,,
4123,POLR3D_2,,
4124,ALX4_1,,
4125,DKK2_4,,
4126,PANK2_2,,
4127,AMDHD2_3,,
4128,MSH2_1,,
4129,PODN_1,,
4130,CANT1_1,,
4131,PRRT1_3,,
4132,NT5C2_1,,
4133,RPS21_1,,
4134,C19orf70_2,,
4135,NELFA_1,,
4136,BRD2_4,,
4137,ZNF236_1,,
4138,DNM2_1,,
4139,HCFC1R1_2,,
4140,CRYBA2_1,,
4141,ZMYND19_1,,
4142,AGK_1,,
4143,C9orf135_1,,
4144,C22orf29_4,,
4145,ZFP90_1,,
4146,LIMD2_2,,
4147,ENTPD5_1,,
4148,NPLOC4_1,,
4149,FAM109B_1,,
4150,COX20_2,,
4151,LRRC24_1,,
4152,KCNJ10_1,,
4153,SLC29A1_1,,
4154,PIGB_2,,
4155,PLA2G15_1,,
4156,NETO1_1,,
4157,EXTL3_2,,
4158,IREB2_1,,
4159,PPP1R3B_1,,
4160,HYAL3_3,,
4161,CLEC18B_1,,
4162,KIAA0391_2,,
4163,PHOX2B_1,,
4164,SLIT3_1,,
4165,ZSCAN18_1,,
4166,NTHL1_1,,
4167,SLIT1_1,,
4168,PTS_2,,
4169,PER1_1,,
4170,LRP5_1,,
4171,EIF2B3_1,,
4172,LIN9_1,,
4173,RALGPS2_1,,
4174,ACVR2B_1,,
4175,OSCAR_2,,
4176,C2orf69_1,,
4177,ZNF706_2,,
4178,TAF7_1,,
4179,ZNF747_3,,
4180,KCTD19_2,,
4181,MTURN_1,,
4182,PDLIM7_1,,
4183,GRIN2D_1,,
4184,FLYWCH1_1,,
4185,RREB1_1,,
4186,ASB13_1,,
4187,TAF1D_1,,
4188,TBX2_1,,
4189,ACP5_2,,
4190,FAM228B_2,,
4191,ZNF521_1,,
4192,TUBGCP6_2,,
4193,ZNF829_2,,
4194,NPPC_1,,
4195,NFU1_2,,
4196,PALM_3,,
4197,MCM7_2,,
4198,PRDM7_1,,
4199,TMEM254_2,,
4200,CLVS1_2,,
4201,SERF2_1,,
4202,TUBE1_1,,
4203,DPH7_1,,
4204,C5orf30_1,,
4205,SEMA5B_1,,
4206,ZNF706_1,,
4207,OTUD3_2,,
4208,SPRED2_1,,
4209,LRRC1_1,,
4210,LHX6_1,,
4211,LMTK3_2,,
4212,TOP1MT_1,,
4213,SMAD2_1,,
4214,NDUFA13_2,,
4215,RCAN3_1,,
4216,DNAJC10_2,,
4217,SPAST_2,,
4218,ABTB2_1,,
4219,ADGRF5_1,,
4220,S1PR1_2,,
4221,STXBP5L_1,,
4222,CDNF_3,,
4223,ARNT_1,,
4224,TNK2_4,,
4225,SEC14L2_1,,
4226,PHKG2_2,,
4227,TTLL6_2,,
4228,NECTIN2_1,,
4229,TMEM182_2,,
4230,CCDC85A_1,,
4231,ZBTB39_2,,
4232,ISLR2_1,,
4233,DUSP10_1,,
4234,VWA5B2_2,,
4235,BARHL1_1,,
4236,ADAMTS9_1,,
4237,ITGA7_1,,
4238,ABHD13_1,,
4239,ALDH2_1,,
4240,C1QL3_1,,
4241,MYCBP_2,,
4242,ZDHHC8_1,,
4243,MGLL_3,,
4244,UBE2J1_2,,
4245,JRKL_1,,
4246,TPST2_1,,
4247,ZNF101_1,,
4248,EREG_1,,
4249,SPON1_1,,
4250,MLH1_2,,
4251,FXYD5_1,,
4252,CCDC136_2,,
4253,HMHA1_1,,
4254,CDK2AP2_1,,
4255,AZGP1_1,,
4256,RMI1_1,,
4257,C8orf33_1,,
4258,HRASLS5_1,,
4259,LNPEP_2,,
4260,MRPS17_1,,
4261,EBF2_1,,
4262,NUAK2_1,,
4263,SP3_6,,
4264,TGOLN2_1,,
4265,CPLX2_3,,
4266,ADRA1A_1,,
4267,FOXN4_1,,
4268,C12orf29_1,,
4269,DOC2B_1,,
4270,IGF2BP1_1,,
4271,SORBS3_2,,
4272,NR2F6_3,,
4273,GNB1L_1,,
4274,SLC52A1_1,,
4275,YOD1_1,,
4276,XPO1_2,,
4277,SOX7_1,,
4278,YIF1A_1,,
4279,ABHD2_1,,
4280,TRIM67_1,,
4281,COL19A1_2,,
4282,FOXA2_1,,
4283,SLC39A8_2,,
4284,ALG1_2,,
4285,STON1_1,,
4286,TNS2_3,,
4287,ABI1_1,,
4288,HACE1_1,,
4289,YEATS4_1,,
4290,ZFP36_1,,
4291,HAMP_2,,
4292,PXDN_1,,
4293,SPECC1L_1,,
4294,LDLRAP1_1,,
4295,XRN2_1,,
4296,NUDT9_1,,
4297,SPECC1L_4,,
4298,PTPN5_1,,
4299,ZNF319_1,,
4300,KDM2B_3,,
4301,TSEN34_3,,
4302,CERS1_3,,
4303,TNFRSF10C_1,,
4304,KCNRG_3,,
4305,WDTC1_1,,
4306,MFAP3L_1,,
4307,PITPNM2_2,,
4308,PRDM16_2,,
4309,ARL5A_1,,
4310,KCNE1_2,,
4311,KANK3_1,,
4312,SMG5_2,,
4313,SERPINE2_1,,
4314,RIMKLA_1,,
4315,HOXB2_1,,
4316,MNX1_1,,
4317,ZKSCAN1_2,,
4318,ADAM12_3,,
4319,FHL3_1,,
4320,TMEM5_2,,
4321,NKX3-2_1,,
4322,NDRG4_1,,
4323,IFT80_2,,
4324,RFWD2_4,,
4325,DLG5_2,,
4326,LHX9_3,,
4327,C12orf60_1,,
4328,MTRF1_1,,
4329,FNBP1_1,,
4330,PPP2R3C_3,,
4331,MAST4_2,,
4332,RAB3D_2,,
4333,MAST4_3,,
4334,ADIPOR1_2,,
4335,STK19_1,,
4336,ZNF433_2,,
4337,EPM2A_4,,
4338,ATOX1_1,,
4339,DKK3_3,,
4340,PTCH2_1,,
4341,FGF4_1,,
4342,KIAA0753_1,,
4343,ZNF324B_1,,
4344,LRP12_2,,
4345,SFMBT1_1,,
4346,SLC6A6_1,,
4347,FMO3_1,,
4348,ZSCAN32_2,,
4349,CACNG3_1,,
4350,ZNF684_1,,
4351,UBR2_2,,
4352,FLJ10769_1,,
4353,ARTN_2,,
4354,EIF6_1,,
4355,MIEF2_1,,
4356,MEGF6_3,,
4357,PES1_1,,
4358,CAPN2_3,,
4359,PPM1B_1,,
4360,MMP16_1,,
4361,MAP4K5_1,,
4362,KIRREL2_3,,
4363,MME_3,,
4364,TKFC_1,,
4365,DUOXA1_1,,
4366,CRTC1_1,,
4367,CTHRC1_1,,
4368,ACSL6_1,,
4369,MTDH_2,,
4370,RPS21_2,,
4371,PDCD4_1,,
4372,ACTB_1,,
4373,CCDC67_1,,
4374,ZC3H3_2,,
4375,SLC4A3_2,,
4376,ADAMTS15_2,,
4377,CAPZB_2,,
4378,LRRK2_1,,
4379,CHST4_2,,
4380,PIGO_2,,
4381,TRAM1_1,,
4382,PRKG1_2,,
4383,GLDC_1,,
4384,ANK1_3,,
4385,HSPA12B_1,,
4386,CACHD1_2,,
4387,SMPD3_1,,
4388,STARD13_1,,
4389,CACNA1E_2,,
4390,MEX3B_2,,
4391,ZNF48_1,,
4392,CD47_1,,
4393,MMAB_1,,
4394,NIPAL2_1,,
4395,DTX3_1,,
4396,DNAJC4_5,,
4397,MOB3B_1,,
4398,CXADR_1,,
4399,EEF1A2_1,,
4400,EPB41L1_4,,
4401,CDC20_1,,
4402,FICD_1,,
4403,ABHD14B_1,,
4404,ETNK2_1,,
4405,PTCHD4_3,,
4406,CAMK2B_2,,
4407,SSRP1_1,,
4408,CCKBR_1,,
4409,POLD4_7,,
4410,CXXC5_1,,
4411,COL19A1_1,,
4412,TGIF2_1,,
4413,DTNA_5,,
4414,MX2_1,,
4415,TSHZ3_1,,
4416,MYO10_1,,
4417,CACNA2D2_1,,
4418,TNFRSF21_1,,
4419,PAWR_2,,
4420,SETD1B_5,,
4421,ANKRD23_1,,
4422,ELL2_1,,
4423,FAM8A1_1,,
4424,FEV_3,,
4425,PPP1R13L_1,,
4426,MDFIC_4,,
4427,TNFAIP8L1_1,,
4428,GNG4_4,,
4429,GABRA1_1,,
4430,RFTN1_1,,
4431,PUS7_1,,
4432,KIAA0586_2,,
4433,MYLIP_1,,
4434,CHRM1_2,,
4435,BSCL2_2,,
4436,ZNF781_2,,
4437,FSCN2_1,,
4438,SEPT5_1,,
4439,SLC6A15_2,,
4440,AGO4_2,,
4441,TRMU_1,,
4442,UEVLD_1,,
4443,PCDH12_1,,
4444,PPP1R8_1,,
4445,EXOSC10_1,,
4446,USP42_1,,
4447,SSH1_1,,
4448,ABCA1_1,,
4449,SPATA6_2,,
4450,INHBB_1,,
4451,RDH10_1,,
4452,TBX15_2,,
4453,GTF2IRD1_3,,
4454,INTS12_1,,
4455,TFIP11_1,,
4456,OLFM1_1,,
4457,DNAH7_1,,
4458,NXF1_2,,
4459,COQ10A_3,,
4460,TTC23L_1,,
4461,DENND5A_1,,
4462,PSMC3IP_1,,
4463,MED12L_2,,
4464,PPM1J_2,,
4465,DTHD1_1,,
4466,LRIG1_1,,
4467,P2RX6_1,,
4468,CAMLG_1,,
4469,PAK7_1,,
4470,SLC9A5_1,,
4471,MIA3_1,,
4472,KIAA0930_1,,
4473,RASA2_2,,
4474,ZNF416_1,,
4475,TRPC4_2,,
4476,CDK5RAP1_1,,
4477,EFR3A_1,,
4478,CBX4_1,,
4479,CACNA1D_2,,
4480,BUB1_1,,
4481,MRPS23_2,,
4482,MICALL1_1,,
4483,C7orf55_2,,
4484,RASGRP2_4,,
4485,RASSF2_1,,
4486,ARID3A_2,,
4487,SPATA20_1,,
4488,SEM1_1,,
4489,VPS33A_4,,
4490,CDK2AP2_2,,
4491,GTF2H5_1,,
4492,SYN3_1,,
4493,BMP8B_1,,
4494,TTPA_1,,
4495,CPNE3_1,,
4496,SNAP25_1,,
4497,RGL1_2,,
4498,DDX47_1,,
4499,ZSCAN10_1,,
4500,PSD_1,,
4501,PPT2_2,,
4502,EML2_1,,
4503,IKZF5_1,,
4504,CYR61_1,,
4505,ZC2HC1A_1,,
4506,GAS6_2,,
4507,COMT_4,,
4508,PDIA6_1,,
4509,CREB1_1,,
4510,PLEC_4,,
4511,SPATA13_2,,
4512,TRIM62_1,,
4513,ETV4_3,,
4514,PPM1E_1,,
4515,ACP1_1,,
4516,RASL11B_2,,
4517,TSEN54_1,,
4518,CTSA_1,,
4519,ZNF260_3,,
4520,DLL1_1,,
4521,PXMP2_1,,
4522,RFC4_1,,
4523,FGGY_1,,
4524,HINT2_2,,
4525,TSNAX_1,,
4526,NADSYN1_2,,
4527,MRPL49_1,,
4528,SCARB1_2,,
4529,ATP6V0B_1,,
4530,KLC2_2,,
4531,UBA3_1,,
4532,CELF4_1,,
4533,EFCAB7_2,,
4534,ISL1_1,,
4535,CRTC3_1,,
4536,SHE_1,,
4537,HEYL_1,,
4538,IKBKAP_3,,
4539,ELP4_1,,
4540,SEC14L1_1,,
4541,PTCHD4_2,,
4542,VPS52_1,,
4543,LTB4R_4,,
4544,LTB4R_2,,
4545,GATA3_4,,
4546,POLR1D_2,,
4547,NSD2_1,,
4548,KCNJ6_2,,
4549,CEACAM5_5,,
4550,PARP14_1,,
4551,PLA2G7_2,,
4552,ZNF395_1,,
4553,INPP5K_2,,
4554,CD244_2,,
4555,HLX_2,,
4556,EFEMP1_1,,
4557,PML_1,,
4558,DGKE_2,,
4559,CLDND1_3,,
4560,ALOX15B_1,,
4561,RUFY2_1,,
4562,ZNF324_1,,
4563,SEC61B_1,,
4564,ANK2_3,,
4565,GAS2L1_1,,
4566,APBA3_1,,
4567,GRID2_2,,
4568,GORASP2_2,,
4569,NRF1_1,,
4570,CNTN1_1,,
4571,RASA4B_2,,
4572,MLLT10_3,,
4573,CPSF2_1,,
4574,SDF2_2,,
4575,KCNK17_1,,
4576,REPIN1_2,,
4577,KIAA1257_3,,
4578,ZNF800_1,,
4579,SMARCA4_3,,
4580,RRP8_1,,
4581,CFAP61_1,,
4582,TNFSF4_1,,
4583,SLU7_1,,
4584,PMS1_2,,
4585,GSTM1_4,,
4586,PTPN11_1,,
4587,KRT38_1,,
4588,RIDA_1,,
4589,CERS1_2,,
4590,SLC16A4_2,,
4591,SLC38A4_2,,
4592,TEF_1,,
4593,AKT2_1,,
4594,WASHC3_1,,
4595,RUFY1_3,,
4596,LITAF_1,,
4597,ADRM1_2,,
4598,C10orf88_1,,
4599,KDM4A_3,,
4600,CARS_1,,
4601,RHOC_4,,
4602,KALRN_4,,
4603,TCF4_3,,
4604,ZDHHC18_1,,
4605,CRKL_1,,
4606,HOXD8_2,,
4607,SPRY2_2,,
4608,TMCC3_4,,
4609,CHST2_3,,
4610,DBNDD2_1,,
4611,ATHL1_1,,
4612,MOB3A_1,,
4613,ST6GAL2_4,,
4614,POU2F1_1,,
4615,KLHL42_1,,
4616,KIAA0586_1,,
4617,C1QTNF1_3,,
4618,STX19_1,,
4619,SHISA3_1,,
4620,WDR77_1,,
4621,LAMC2_1,,
4622,RAD51_1,,
4623,BRD4_3,,
4624,MRPS33_1,,
4625,KLHL21_2,,
4626,ITPRIPL1_1,,
4627,TDRD7_2,,
4628,RAD9B_1,,
4629,IFIT3_2,,
4630,HMGCLL1_2,,
4631,COX14_2,,
4632,PANK2_1,,
4633,MED4_1,,
4634,ABCG1_1,,
4635,INPP5K_1,,
4636,MYL5_1,,
4637,TBC1D24_1,,
4638,MARCH6_2,,
4639,DHX30_3,,
4640,MMP17_1,,
4641,NPTN_1,,
4642,TIMELESS_1,,
4643,WDR27_3,,
4644,FBXO11_2,,
4645,TSPAN9_3,,
4646,R3HDM4_2,,
4647,UCHL3_2,,
4648,ZNF354C_3,,
4649,PRIMA1_2,,
4650,SIPA1L2_2,,
4651,LRRC23_2,,
4652,PACS1_1,,
4653,ARID1B_1,,
4654,ARHGEF7_3,,
4655,FIP1L1_5,,
4656,ARMC7_1,,
4657,APC2_1,,
4658,IQUB_1,,
4659,EFHB_2,,
4660,KIDINS220_1,,
4661,CRB3_3,,
4662,KREMEN2_3,,
4663,FXYD2_4,,
4664,OXCT1_1,,
4665,EPAS1_2,,
4666,TRIP11_1,,
4667,SLC43A1_1,,
4668,CTNND1_1,,
4669,MGA_1,,
4670,ATP6V0C_1,,
4671,GMDS_1,,
4672,CHAF1B_1,,
4673,PIBF1_1,,
4674,SGCB_1,,
4675,STX3_2,,
4676,RNF180_1,,
4677,DFNB31_1,,
4678,TMEM150A_1,,
4679,DYRK4_4,,
4680,WDR47_1,,
4681,DLK2_1,,
4682,PPIL4_1,,
4683,PDF_1,,
4684,TSFM_1,,
4685,GDF5_3,,
4686,AZI2_2,,
4687,MED17_1,,
4688,NCOR2_4,,
4689,GABRD_1,,
4690,DZIP1_2,,
4691,MFAP2_1,,
4692,ECSCR_1,,
4693,CNOT2_4,,
4694,ARL6_2,,
4695,SLC38A11_1,,
4696,AKNA_3,,
4697,ZKSCAN1_1,,
4698,NME1_1,,
4699,MECR_1,,
4700,KLHL11_1,,
4701,ACOX2_1,,
4702,ZNF460_1,,
4703,TOP3B_1,,
4704,IFT88_1,,
4705,KLRG2_1,,
4706,DEPTOR_1,,
4707,DCAF5_1,,
4708,RBCK1_3,,
4709,UCHL3_1,,
4710,TMEM93_1,,
4711,SELT_1,,
4712,NID1_2,,
4713,MED31_1,,
4714,LHX2_2,,
4715,FAM132B_2,,
4716,HAS3_1,,
4717,LVRN_2,,
4718,CYP26A1_1,,
4719,GPATCH2L_1,,
4720,PAPLN_1,,
4721,RAB11FIP5_1,,
4722,WDR48_1,,
4723,KCNB2_1,,
4724,WNT9B_1,,
4725,NEDD4_1,,
4726,VGLL2_1,,
4727,NAB1_1,,
4728,PHOSPHO2_1,,
4729,PLPP4_1,,
4730,C19orf60_1,,
4731,RFPL2_2,,
4732,ZNF222_1,,
4733,ZNF292_1,,
4734,MIXL1_1,,
4735,SMIM1_1,,
4736,MAT2B_2,,
4737,COX6B2_1,,
4738,FBXO25_3,,
4739,TCF12_3,,
4740,SGPL1_2,,
4741,HPSE2_1,,
4742,DTNA_2,,
4743,R3HDM2_3,,
4744,IGSF8_1,,
4745,ATP5G2_1,,
4746,TPPP3_1,,
4747,HMCN1_1,,
4748,FAM131A_1,,
4749,B4GALNT1_2,,
4750,PLSCR3_1,,
4751,IGSF8_2,,
4752,TSN_2,,
4753,ZNF671_1,,
4754,NBPF1_1,,
4755,BRPF3_2,,
4756,FAM13C_2,,
4757,SPOPL_2,,
4758,ZKSCAN5_1,,
4759,CTIF_2,,
4760,STAP1_1,,
4761,FOXRED1_2,,
4762,DUOX1_1,,
4763,ZSCAN23_1,,
4764,NPAT_1,,
4765,MCHR1_2,,
4766,GRIP1_3,,
4767,PTHLH_2,,
4768,VASH2_1,,
4769,MFAP3L_2,,
4770,B3GAT2_1,,
4771,PCM1_1,,
4772,PEPD_1,,
4773,RNASEH1_1,,
4774,S100A2_1,,
4775,ROR2_1,,
4776,TMTC4_1,,
4777,KRT33A_1,,
4778,FERMT2_1,,
4779,LRP3_1,,
4780,ICAM5_1,,
4781,ARL16_1,,
4782,ZNF224_1,,
4783,EIF3A_2,,
4784,ZNF570_1,,
4785,KCNMB4_1,,
4786,NDUFA7_1,,
4787,CNTNAP2_2,,
4788,MGST3_2,,
4789,C11orf88_1,,
4790,BTBD7_1,,
4791,IFNLR1_1,,
4792,CDH13_1,,
4793,DBI_1,,
4794,FRAS1_1,,
4795,RNF220_2,,
4796,TMEM167B_1,,
4797,METTL17_1,,
4798,HOXC10_1,,
4799,SEPT4_2,,
4800,CCDC78_1,,
4801,ZNF438_1,,
4802,C3orf58_1,,
4803,FRG1_1,,
4804,WNT6_1,,
4805,FBXO39_2,,
4806,FMNL1_1,,
4807,PCDH24_1,,
4808,HHIPL2_1,,
4809,WNT16_1,,
4810,EPM2A_1,,
4811,ATRNL1_1,,
4812,DDIT4L_1,,
4813,SCP2_1,,
4814,DNAJC4_3,,
4815,DHFR_1,,
4816,TP53I3_1,,
4817,P4HA1_2,,
4818,ZNF239_1,,
4819,DLX1_1,,
4820,TSC22D1_2,,
4821,MTO1_1,,
4822,TSPAN4_3,,
4823,KIF19_1,,
4824,ABL1_1,,
4825,KCNK3_1,,
4826,ANKRA2_1,,
4827,FMO5_1,,
4828,CHRAC1_3,,
4829,CHRNA7_2,,
4830,ACTN3_1,,
4831,FRS2_1,,
4832,SPOCK1_1,,
4833,PIGW_1,,
4834,RNF141_1,,
4835,SOAT2_1,,
4836,RWDD2A_1,,
4837,COL5A2_2,,
4838,FGFRL1_3,,
4839,REPIN1_1,,
4840,SLC15A1_1,,
4841,H3F3B_1,,
4842,DTX4_1,,
4843,CSK_2,,
4844,ATCAY_1,,
4845,CBL_2,,
4846,MLXIP_1,,
4847,NPTX1_1,,
4848,MYC_3,,
4849,PLPPR1_1,,
4850,SYT1_4,,
4851,CNST_2,,
4852,KCNG3_1,,
4853,SLC36A4_2,,
4854,PTK2_1,,
4855,SEMA6D_2,,
4856,ZNF571_1,,
4857,HOXD10_1,,
4858,LMX1A_1,,
4859,KCTD16_1,,
4860,PPP1R42_1,,
4861,NPR3_2,,
4862,NEO1_2,,
4863,PWWP2A_1,,
4864,DUOX2_1,,
4865,CACNA1G_3,,
4866,FAM217B_1,,
4867,TUSC3_1,,
4868,CYB5R1_1,,
4869,CHN2_6,,
4870,PTK7_1,,
4871,DCUN1D3_1,,
4872,BTBD2_1,,
4873,SLC38A3_1,,
4874,KANK1_1,,
4875,SEMA3E_1,,
4876,TTLL7_1,,
4877,WDYHV1_1,,
4878,OTX2_1,,
4879,ZFPL1_1,,
4880,EDEM1_1,,
4881,SND1_1,,
4882,ALDH1A2_2,,
4883,RPP30_1,,
4884,ACTR3B_1,,
4885,HOXB13_1,,
4886,SULF1_1,,
4887,XPNPEP1_1,,
4888,MTERF1_1,,
4889,FXR1_1,,
4890,MN1_1,,
4891,ADPRM_1,,
4892,GNAO1_1,,
4893,FAM19A2_1,,
4894,PIDD1_1,,
4895,ZNF792_1,,
4896,ZFAT_1,,
4897,ATP5D_1,,
4898,PICALM_1,,
4899,HAMP_1,,
4900,MTMR11_1,,
4901,EPHA3_1,,
4902,CLDN18_2,,
4903,UBE2V2_1,,
4904,SPATA24_1,,
4905,FIBCD1_1,,
4906,HOXC4_4,,
4907,PRKRIP1_2,,
4908,AP2S1_2,,
4909,ZZEF1_2,,
4910,MLLT6_1,,
4911,COPS6_1,,
4912,CCNI2_1,,
4913,BAK1_1,,
4914,HELQ_2,,
4915,LNPEP_1,,
4916,COPS7A_3,,
4917,LRCH4_1,,
4918,SUPT20H_1,,
4919,MTAP_1,,
4920,BBS4_1,,
4921,USP16_1,,
4922,CIC_1,,
4923,DYDC1_1,,
4924,STAT3_1,,
4925,ATPAF1_1,,
4926,PREX2_2,,
4927,C2CD3_2,,
4928,ECHDC1_3,,
4929,ENTPD4_2,,
4930,DKK2_2,,
4931,IZUMO2_1,,
4932,CAT_1,,
4933,RPL30_1,,
4934,NECAP2_1,,
4935,DCLRE1B_2,,
4936,CHI3L1_1,,
4937,NUP133_1,,
4938,PSPH_1,,
4939,POC1B_1,,
4940,DIABLO_2,,
4941,GALNS_1,,
4942,CASZ1_1,,
4943,ETS1_1,,
4944,GRAP2_1,,
4945,UNC5A_1,,
4946,ZNF778_2,,
4947,BTLA_2,,
4948,GSK3A_1,,
4949,NKIRAS1_1,,
4950,IFT80_1,,
4951,ARHGDIG_1,,
4952,BBX_1,,
4953,PYGL_1,,
4954,GUCA2B_1,,
4955,SMC6_1,,
4956,ARHGEF3_2,,
4957,LEAP2_1,,
4958,SYDE1_1,,
4959,LEPROTL1_2,,
4960,HS3ST3A1_1,,
4961,HOXA6_1,,
4962,TMEM242_1,,
4963,CCL13_1,,
4964,ERVMER34-1_1,,
4965,ZNF285_2,,
4966,LACE1_1,,
4967,PHYHIPL_1,,
4968,ABCG4_1,,
4969,CLCF1_1,,
4970,GOLGA8A_3,,
4971,NAP1L1_1,,
4972,SFTA3_2,,
4973,NRG2_2,,
4974,ZNF570_2,,
4975,SWT1_1,,
4976,ZBTB44_2,,
4977,NAPA_1,,
4978,CCDC173_1,,
4979,ARF4_1,,
4980,TPM3_1,,
4981,ACAA2_2,,
4982,BSCL2_3,,
4983,PIP5K2B_1,,
4984,SYT3_1,,
4985,NEUROG3_1,,
4986,PDK2_1,,
4987,CRCP_2,,
4988,NPHP3_1,,
4989,SYNJ2_1,,
4990,SEMA3D_1,,
4991,SRGAP1_3,,
4992,SLC6A9_1,,
4993,S100A3_1,,
4994,TFEB_1,,
4995,ZMAT2_2,,
4996,KCNJ5_1,,
4997,COMMD6_1,,
4998,ALDOC_2,,
4999,HPCAL4_2,,
5000,CTTNBP2_1,,
5001,PPFIA4_1,,
5002,CNRIP1_3,,
5003,FAM159A_2,,
5004,CPSF1_1,,
5005,MTMR14_1,,
5006,NDUFAF4_1,,
5007,KIAA0895_2,,
5008,UBXN6_2,,
5009,E2F5_2,,
5010,SEP15_1,,
5011,ZNF704_2,,
5012,TMEM150B_1,,
5013,STX8_1,,
5014,RRM2_3,,
5015,LOXL4_1,,
5016,C9orf43_1,,
5017,POU2F2_1,,
5018,OXLD1_1,,
5019,TUBG2_1,,
5020,RHPN2_1,,
5021,AIMP2_1,,
5022,NFATC1_1,,
5023,LDB2_1,,
5024,CCDC92_1,,
5025,P2RX5_3,,
5026,ORAI1_1,,
5027,PFN4_2,,
5028,ALKBH3_1,,
5029,ASPSCR1_1,,
5030,ZDHHC11_1,,
5031,UBIAD1_1,,
5032,TAP2_3,,
5033,TRPS1_1,,
5034,HTT_1,,
5035,SHOX2_1,,
5036,RTEL1_3,,
5037,SARS2_1,,
5038,MNAT1_2,,
5039,MFSD8_1,,
5040,RFXAP_1,,
5041,TAF12_2,,
5042,GCSH_3,,
5043,TMEM205_2,,
5044,RALA_2,,
5045,CTSD_1,,
5046,BRF1_1,,
5047,SLC35G2_1,,
5048,DKK3_1,,
5049,C7orf49_1,,
5050,OXT_1,,
5051,LHFPL4_1,,
5052,SLC51A_1,,
5053,SETBP1_2,,
5054,CYC1_1,,
5055,OLFM3_2,,
5056,FLI1_1,,
5057,WWP1_1,,
5058,ATP9A_3,,
5059,ARPC2_1,,
5060,CD1D_2,,
5061,MPZL1_1,,
5062,CNOT4_1,,
5063,GPX3_1,,
5064,SOCS1_1,,
5065,CCDC60_1,,
5066,IL4_1,,
5067,ZBTB1_1,,
5068,TMEM97_1,,
5069,RIMS1_1,,
5070,FLT1_1,,
5071,KLF7_5,,
5072,DNAAF5_2,,
5073,FDFT1_2,,
5074,SCO2_1,,
5075,ANKS1A_1,,
5076,SMIM8_1,,
5077,ARHGEF7_4,,
5078,LRP2BP_1,,
5079,EDIL3_2,,
5080,SYN2_1,,
5081,GTF2H1_2,,
5082,LPPR3_1,,
5083,MSI2_2,,
5084,HSD11B1L_2,,
5085,ZNF764_2,,
5086,SRSF6_1,,
5087,PPP1R14B_1,,
5088,ARHGAP12_1,,
5089,ZPR1_1,,
5090,MYO5A_2,,
5091,PLXNB1_2,,
5092,PI4KB_2,,
5093,DNMT3A_4,,
5094,RTN4RL2_1,,
5095,RNF216_1,,
5096,KIAA0040_3,,
5097,TMEM121_1,,
5098,FAM207A_1,,
5099,RBL2_1,,
5100,RASAL2_1,,
5101,ZNF778_1,,
5102,BMPR2_2,,
5103,ATP1B3_1,,
5104,TLX3_1,,
5105,ZBTB7A_3,,
5106,FREM2_1,,
5107,ZNF497_1,,
5108,KLHL17_1,,
5109,IPP_1,,
5110,ZNF613_2,,
5111,PF4V1_1,,
5112,ADGRL2_2,,
5113,RXRB_1,,
5114,COQ9_1,,
5115,TMEM25_1,,
5116,C18orf21_1,,
5117,SLC29A2_3,,
5118,TEX12_1,,
5119,CAMK2N2_1,,
5120,TTC4_2,,
5121,THPO_1,,
5122,FAM221A_1,,
5123,MZF1_2,,
5124,PROM1_3,,
5125,BEST1_2,,
5126,LMO1_3,,
5127,CYB5B_1,,
5128,MTHFR_3,,
5129,FADS1_3,,
5130,TTYH2_1,,
5131,FRAS1_3,,
5132,GABRA5_1,,
5133,PEX3_1,,
5134,COMTD1_1,,
5135,DEFB127_1,,
5136,SRRM3_1,,
5137,PARP12_1,,
5138,INSC_1,,
5139,PCNX3_1,,
5140,ZDHHC20_1,,
5141,UQCC2_1,,
5142,KCNK13_1,,
5143,TMF1_1,,
5144,HS3ST4_1,,
5145,HIC1_1,,
5146,TRPC1_2,,
5147,TYK2_1,,
5148,TRMT10C_1,,
5149,EXOSC4_2,,
5150,ZBTB9_1,,
5151,OLFM1_2,,
5152,TMEM200B_1,,
5153,C16orf13_1,,
5154,ZNF577_2,,
5155,PNMT_2,,
5156,TFAP2E_1,,
5157,FAM154B_1,,
5158,SLC2A10_1,,
5159,NDUFA2_1,,
5160,OPN1SW_2,,
5161,PSENEN_4,,
5162,TGS1_3,,
