,sigmoid,discarded,continuous
6832,,,HOXB4_6
6833,,,HOXB7_1
6834,,,HOXB7_2
6835,,,PRAC1_1
6836,,,HOXB13_1
6837,,,TTLL6_2
6838,,,UBE2Z_1
6839,,,IGF2BP1_3
6840,,,IGF2BP1_2
6841,,,IGF2BP1_1
6842,,,PHOSPHO1_1
6843,,,ZNF652_1
6844,,,ZNF652_3
6845,,,NXPH3_1
6846,,,SPOP_1
6847,,,DLX4_2
6848,,,ITGA3_3
6849,,,ITGA3_1
6850,,,PDK2_1
6851,,,SAMD14_1
6852,,,COL1A1_1
6853,,,LRRC59_1
6854,,,ACSF2_1
6855,,,SPATA20_1
6856,,,SPATA20_2
6857,,,SPATA20_3
6858,,,CACNA1G_1
6859,,,CACNA1G_3
6860,,,CACNA1G_2
6861,,,TOB1_1
6862,,,SPAG9_1
6863,,,NME1_1
6864,,,NME2_1
6865,,,NME2_2
6866,,,UTP18_1
6867,,,TOM1L1_2
6868,,,TOM1L1_1
6869,,,COX11_1
6870,,,STXBP4_1
6871,,,STXBP4_2
6872,,,HLF_1
6873,,,TRIM25_1
6874,,,AKAP1_1
6875,,,MSI2_1
6876,,,MSI2_2
6877,,,MRPS23_1
6878,,,CUEDC1_2
6879,,,MRPS23_2
6880,,,MKS1_1
6881,,,MTMR4_1
6882,,,SEPT4_1
6883,,,SKA2_1
6884,,,TRIM37_1
6885,,,PRR11_3
6886,,,SKA2_2
6887,,,PRR11_1
6888,,,YPEL2_1
6889,,,YPEL2_2
6890,,,CA4_1
6891,,,USP32_1
6892,,,APPBP2_1
6893,,,TBX2_1
6894,,,BRIP1_1
6895,,,MED13_2
6896,,,MED13_3
6897,,,MRC2_3
6898,,,MRC2_2
6899,,,MRC2_1
6900,,,TANC2_1
6901,,,ACE_1
6902,,,KCNH6_1
6903,,,TACO1_1
6904,,,LIMD2_2
6905,,,DDX42_1
6906,,,TEX2_1
6907,,,POLG2_1
6908,,,GNA13_2
6909,,,GNA13_1
6910,,,AXIN2_2
6911,,,PITPNC1_1
6912,,,BPTF_1
6913,,,AMZ2_3
6914,,,SLC16A6_1
6915,,,SLC16A6_3
6916,,,ARSG_2
6917,,,PRKAR1A_2
6918,,,PRKAR1A_1
6919,,,FAM20A_1
6920,,,ABCA5_3
6921,,,ABCA10_1
6922,,,ABCA5_1
6923,,,MAP2K6_1
6924,,,TTYH2_1
6925,,,RAB37_1
6926,,,GRIN2C_1
6927,,,GRIN2C_3
6928,,,FDXR_1
6929,,,FADS6_1
6930,,,USH1G_1
6931,,,OTOP2_2
6932,,,OTOP2_1
6933,,,ICT1_1
6934,,,ARMC7_1
6935,,,MRPS7_3
6936,,,CASKIN2_1
6937,,,TSEN54_1
6938,,,SAP30BP_1
6939,,,ITGB4_2
6940,,,ITGB4_1
6941,,,H3F3B_1
6942,,,MRPL38_2
6943,,,ACOX1_2
6944,,,GALR2_3
6945,,,EXOC7_1
6946,,,FOXJ1_1
6947,,,SPHK1_2
6948,,,UBE2O_1
6949,,,CYGB_1
6950,,,MXRA7_1
6951,,,JMJD6_1
6952,,,METTL23_1
6953,,,EVPL_3
6954,,,SEC14L1_2
6955,,,SEPT9_7
6956,,,SEC14L1_1
6957,,,CYTH1_1
6958,,,TIMP2_1
6959,,,CANT1_1
6960,,,CBX4_1
6961,,,TBC1D16_1
6962,,,CCDC40_1
6963,,,GAA_1
6964,,,SGSH_1
6965,,,ENDOV_2
6966,,,NPTX1_1
6967,,,CHMP6_1
6968,,,BAIAP2_1
6969,,,FSCN2_1
6970,,,FSCN2_2
6971,,,NPLOC4_1
6972,,,TSPAN10_2
6973,,,OXLD1_1
6974,,,OXLD1_2
6975,,,ARL16_1
6976,,,MRPL12_1
6977,,,MRPL12_3
6978,,,FAM195B_1
6979,,,ARHGDIA_2
6980,,,NPB_1
6981,,,NOTUM_1
6982,,,NOTUM_2
6983,,,ASPSCR1_1
6984,,,LRRC45_1
6985,,,CCDC57_1
6986,,,CSNK1D_2
6987,,,FN3KRP_1
6988,,,METRNL_1
6989,,,THOC1_1
6990,,,YES1_2
6991,,,METTL4_1
6992,,,NDC80_1
6993,,,EMILIN2_1
6994,,,MYL12A_1
6995,,,TGIF1_1
6996,,,PTPRM_2
6997,,,PTPRM_1
6998,,,RALBP1_1
6999,,,RALBP1_2
7000,,,MPPE1_1
7001,,,SPIRE1_1
7002,,,CEP76_1
7003,,,LDLRAD4_1
7004,,,FAM210A_1
7005,,,MIB1_2
7006,,,MIB1_1
7007,,,MIB1_3
7008,,,RBBP8_1
7009,,,RBBP8_3
7010,,,OSBPL1A_2
7011,,,IMPACT_1
7012,,,ZNF521_1
7013,,,SS18_1
7014,,,SS18_2
7015,,,KCTD1_2
7016,,,CDH2_1
7017,,,DSC3_1
7018,,,DSC3_2
7019,,,DSG2_1
7020,,,DSG2_2
7021,,,TRAPPC8_1
7022,,,RNF138_2
7023,,,GAREM1_1
7024,,,DTNA_2
7025,,,ZNF397_1
7026,,,SLC39A6_1
7027,,,ELP2_1
7028,,,KIAA1328_1
7029,,,PIK3C3_1
7030,,,SETBP1_1
7031,,,PSTPIP2_1
7032,,,KATNAL2_1
7033,,,IER3IP1_1
7034,,,SMAD2_2
7035,,,SMAD2_1
7036,,,SMAD2_4
7037,,,CTIF_1
7038,,,CTIF_2
7039,,,SMAD7_1
7040,,,ACAA2_2
7041,,,MYO5B_1
7042,,,MBD2_1
7043,,,CCDC68_1
7044,,,TCF4_7
7045,,,TCF4_3
7046,,,NEDD4L_5
7047,,,MALT1_1
7048,,,CCBE1_1
7049,,,CCBE1_2
7050,,,PIGN_1
7051,,,TNFRSF11A_1
7052,,,BCL2_4
7053,,,BCL2_2
7054,,,CDH7_3
7055,,,CDH7_1
7056,,,CDH7_2
7057,,,SOCS6_2
7058,,,SOCS6_1
7059,,,FBXO15_1
7060,,,TIMM21_1
7061,,,FAM69C_1
7062,,,ZNF516_2
7063,,,ATP9B_1
7064,,,NFATC1_1
7065,,,NFATC1_3
7066,,,NFATC1_5
7067,,,CTDP1_2
7068,,,NFATC1_2
7069,,,NFATC1_4
7070,,,CTDP1_1
7071,,,PQLC1_1
7072,,,BSG_1
7073,,,HCN2_1
7074,,,FGF22_1
7075,,,FSTL3_1
7076,,,FSTL3_2
7077,,,PRSS57_2
7078,,,PTBP1_1
7079,,,AZU1_3
7080,,,R3HDM4_2
7081,,,KISS1R_1
7082,,,ARID3A_2
7083,,,ARID3A_3
7084,,,WDR18_1
7085,,,ABCA7_1
7086,,,HMHA1_2
7087,,,HMHA1_1
7088,,,HMHA1_3
7089,,,STK11_2
7090,,,ATP5D_1
7091,,,MIDN_1
7092,,,CIRBP_1
7093,,,C19orf24_2
7094,,,EFNA2_1
7095,,,MUM1_1
7096,,,NDUFS7_1
7097,,,APC2_1
7098,,,C19orf25_2
7099,,,MEX3D_1
7100,,,MBD3_3
7101,,,UQCR11_1
7102,,,TCF3_1
7103,,,TCF3_2
7104,,,ATP8B3_1
7105,,,KLF16_1
7106,,,MKNK2_1
7107,,,MOB3A_1
7108,,,IZUMO4_2
7109,,,IZUMO4_1
7110,,,OAZ1_3
7111,,,GADD45B_1
7112,,,DIRAS1_1
7113,,,ZNF555_1
7114,,,ZNF57_2
7115,,,ZNF57_1
7116,,,ZNF77_1
7117,,,TLE6_2
7118,,,TLE6_1
7119,,,FZR1_2
7120,,,TBXA2R_1
7121,,,CACTIN_1
7122,,,PIP5K1C_1
7123,,,APBA3_1
7124,,,MRPL54_1
7125,,,NMRK2_2
7126,,,NMRK2_1
7127,,,ZBTB7A_3
7128,,,ZBTB7A_2
7129,,,SIRT6_1
7130,,,ANKRD24_1
7131,,,STAP2_1
7132,,,MPND_1
7133,,,TNFAIP8L1_1
7134,,,C19orf10_1
7135,,,SAFB_1
7136,,,C19orf70_1
7137,,,C19orf70_2
7138,,,HSD11B1L_2
7139,,,CATSPERD_1
7140,,,MLLT1_1
7141,,,GTF2F1_1
7142,,,GTF2F1_2
7143,,,CRB3_3
7144,,,TUBB4A_1
7145,,,CD70_1
7146,,,TRIP10_1
7147,,,SH2D3A_1
7148,,,ZNF557_2
7149,,,INSR_1
7150,,,MCOLN1_1
7151,,,PNPLA6_3
7152,,,PNPLA6_1
7153,,,PNPLA6_2
7154,,,SNAPC2_3
7155,,,SNAPC2_1
7156,,,SNAPC2_2
7157,,,CERS4_1
7158,,,NDUFA7_1
7159,,,RPS28_1
7160,,,KANK3_1
7161,,,HNRNPM_1
7162,,,MYO1F_1
7163,,,ZNF559_1
7164,,,ZNF177_3
7165,,,ZNF559_2
7166,,,ZNF266_1
7167,,,ZNF426_2
7168,,,ZNF561_2
7169,,,ZNF561_1
7170,,,ZNF846_1
7171,,,FBXL12_1
7172,,,PIN1_1
7173,,,PIN1_3
7174,,,OLFM2_2
7175,,,OLFM2_1
7176,,,EIF3G_1
7177,,,DNMT1_1
7178,,,ICAM5_1
7179,,,ICAM5_2
7180,,,ICAM5_3
7181,,,TYK2_1
7182,,,CDC37_2
7183,,,PDE4A_1
7184,,,PDE4A_5
7185,,,S1PR5_1
7186,,,S1PR5_2
7187,,,AP1M2_2
7188,,,ILF3_1
7189,,,DNM2_1
7190,,,SMARCA4_3
7191,,,SMARCA4_2
7192,,,RAB3D_2
7193,,,TMEM205_3
7194,,,TMEM205_4
7195,,,RAB3D_1
7196,,,TMEM205_2
7197,,,TMEM205_1
7198,,,CCDC151_1
7199,,,PRKCSH_3
7200,,,CNN1_2
7201,,,ZNF653_1
7202,,,ZNF440_2
7203,,,ZNF440_1
7204,,,ZNF439_1
7205,,,ZNF69_2
7206,,,ZNF433_2
7207,,,ZNF136_1
7208,,,ZNF44_1
7209,,,WDR83OS_3
7210,,,WDR83OS_1
7211,,,TNPO2_2
7212,,,HOOK2_1
7213,,,IER2_1
7214,,,PRDX2_1
7215,,,RNASEH2A_1
7216,,,RTBDN_2
7217,,,RTBDN_1
7218,,,MAST1_1
7219,,,FARSA_1
7220,,,NACC1_1
7221,,,DCAF15_1
7222,,,PRKACA_1
7223,,,ASF1B_2
7224,,,PKN1_1
7225,,,SYDE1_1
7226,,,AKAP8L_1
7227,,,BRD4_1
7228,,,TPM4_3
7229,,,TPM4_1
7230,,,EPS15L1_1
7231,,,C19orf44_1
7232,,,CHERP_3
7233,,,CHERP_1
7234,,,OCEL1_1
7235,,,OCEL1_2
7236,,,NR2F6_3
7237,,,ANKLE1_3
7238,,,ANKLE1_1
7239,,,ANKLE1_2
7240,,,MRPL34_2
7241,,,ABHD8_1
7242,,,NXNL1_1
7243,,,SLC27A1_1
7244,,,MAP1S_1
7245,,,KCNN1_1
7246,,,PIK3R2_1
7247,,,PDE4C_6
7248,,,PDE4C_1
7249,,,SSBP4_3
7250,,,SSBP4_2
7251,,,FKBP8_1
7252,,,UBA52_1
7253,,,C19orf60_1
7254,,,CRLF1_1
7255,,,TMEM59L_2
7256,,,TMEM59L_1
7257,,,CRTC1_1
7258,,,COMP_1
7259,,,UPF1_1
7260,,,COPE_1
7261,,,DDX49_1
7262,,,HOMER3_3
7263,,,TMEM161A_1
7264,,,RFXANK_2
7265,,,NDUFA13_1
7266,,,CILP2_1
7267,,,ATP13A1_1
7268,,,ZNF101_1
7269,,,ZNF101_2
7270,,,ZNF14_1
7271,,,ZNF93_1
7272,,,ZNF493_1
7273,,,ZNF429_1
7274,,,ZNF43_2
7275,,,ZNF100_2
7276,,,URI1_1
7277,,,ZNF536_2
7278,,,TSHZ3_1
7279,,,PDCD5_1
7280,,,ANKRD27_1
7281,,,RHPN2_1
7282,,,GPATCH1_1
7283,,,LRP3_1
7284,,,SLC7A10_1
7285,,,CEBPG_1
7286,,,PEPD_1
7287,,,LSM14A_1
7288,,,WTIP_2
7289,,,ZNF181_2
7290,,,ZNF599_1
7291,,,ZNF792_2
7292,,,ZNF792_1
7293,,,FXYD3_2
7294,,,FXYD3_3
7295,,,FXYD3_1
7296,,,LGI4_3
7297,,,FXYD7_2
7298,,,FXYD5_1
7299,,,FXYD5_2
7300,,,USF2_1
7301,,,USF2_3
7302,,,HAMP_2
7303,,,HAMP_1
7304,,,DMKN_1
7305,,,DMKN_2
7306,,,TMEM147_1
7307,,,HAUS5_1
7308,,,RBM42_1
7309,,,U2AF1L4_2
7310,,,U2AF1L4_3
7311,,,U2AF1L4_1
7312,,,LIN37_1
7313,,,PSENEN_1
7314,,,HSPB6_1
7315,,,KIRREL2_3
7316,,,KIRREL2_1
7317,,,APLP1_1
7318,,,SYNE4_1
7319,,,WDR62_3
7320,,,POLR2I_1
7321,,,CAPNS1_1
7322,,,ZNF565_1
7323,,,ZFP14_1
7324,,,ZNF566_3
7325,,,ZNF566_1
7326,,,ZNF260_1
7327,,,ZNF566_2
7328,,,ZNF529_2
7329,,,ZNF382_2
7330,,,ZNF461_1
7331,,,ZNF567_2
7332,,,ZNF461_2
7333,,,ZNF567_1
7334,,,ZNF345_2
7335,,,ZNF345_1
7336,,,ZNF570_1
7337,,,ZNF569_1
7338,,,ZNF569_2
7339,,,ZNF570_2
7340,,,ZNF570_3
7341,,,ZNF571_1
7342,,,ZFP30_1
7343,,,ZNF571_3
7344,,,ZFP30_2
7345,,,ZNF781_2
7346,,,ZNF781_1
7347,,,DPF1_1
7348,,,PPP1R14A_1
7349,,,PPP1R14A_2
7350,,,GGN_1
7351,,,FAM98C_1
7352,,,RYR1_1
7353,,,NFKBIB_1
7354,,,SARS2_1
7355,,,FBXO17_2
7356,,,FBXO17_4
7357,,,FBXO27_3
7358,,,FBXO27_1
7359,,,FBXO27_2
7360,,,FBXO27_4
7361,,,PAK4_1
7362,,,NCCRP1_1
7363,,,SAMD4B_1
7364,,,MED29_2
7365,,,ZFP36_1
7366,,,RPS16_1
7367,,,SUPT5H_1
7368,,,SELV_1
7369,,,DYRK1B_1
7370,,,MAP3K10_1
7371,,,TTC9B_1
7372,,,AKT2_1
7373,,,PLD3_1
7374,,,SERTAD3_1
7375,,,BLVRB_1
7376,,,SPTBN4_1
7377,,,SHKBP1_1
7378,,,LTBP4_2
7379,,,LTBP4_1
7380,,,ITPKC_3
7381,,,ADCK4_3
7382,,,EGLN2_1
7383,,,AXL_1
7384,,,HNRNPUL1_2
7385,,,HNRNPUL1_3
7386,,,TMEM91_1
7387,,,TMEM91_6
7388,,,B3GNT8_1
7389,,,CEACAM6_1
7390,,,ZNF574_1
7391,,,POU2F2_1
7392,,,GSK3A_3
7393,,,CIC_1
7394,,,PRR19_1
7395,,,PAFAH1B3_2
7396,,,PRR19_2
7397,,,PAFAH1B3_1
7398,,,MEGF8_1
7399,,,ETHE1_1
7400,,,ZNF428_1
7401,,,ZNF428_2
7402,,,SMG9_1
7403,,,SMG9_2
7404,,,LYPD5_2
7405,,,ZNF222_1
7406,,,ZNF224_1
7407,,,ZNF225_1
7408,,,ZNF285_2
7409,,,ZNF180_1
7410,,,CBLC_1
7411,,,BCAM_1
7412,,,NECTIN2_2
7413,,,APOE_1
7414,,,PPP1R13L_1
7415,,,CD3EAP_1
7416,,,ERCC1_1
7417,,,FOSB_1
7418,,,RTN2_1
7419,,,PPM1N_3
7420,,,PPM1N_1
7421,,,EML2_1
7422,,,SNRPD2_2
7423,,,NOVA2_1
7424,,,CCDC61_1
7425,,,HIF3A_1
7426,,,CALM3_1
7427,,,PRKD2_1
7428,,,FKRP_1
7429,,,AP2S1_2
7430,,,NPAS1_2
7431,,,NPAS1_1
7432,,,ZC3H4_2
7433,,,ZC3H4_1
7434,,,SAE1_1
7435,,,BBC3_3
7436,,,CCDC9_1
7437,,,NAPA_1
7438,,,LIG1_1
7439,,,EMP3_3
7440,,,TMEM143_1
7441,,,SYNGR4_1
7442,,,GRIN2D_1
7443,,,GRWD1_1
7444,,,SPHK2_4
7445,,,SPHK2_1
7446,,,SPHK2_5
7447,,,LIN7B_1
7448,,,PPFIA3_5
7449,,,TEAD2_2
7450,,,DKKL1_1
7451,,,TEAD2_1
7452,,,SLC17A7_1
7453,,,NOSIP_2
7454,,,BCL2L12_1
7455,,,CPT1C_1
7456,,,PTOV1_1
7457,,,PNKP_1
7458,,,PNKP_2
7459,,,IL4I1_1
7460,,,IZUMO2_1
7461,,,NR1H2_2
7462,,,NR1H2_1
7463,,,MYBPC2_1
7464,,,SYT3_2
7465,,,KLK5_1
7466,,,KLK13_2
7467,,,ETFB_1
7468,,,ZNF577_1
7469,,,ZNF649_3
7470,,,ZNF577_2
7471,,,ZNF649_1
7472,,,ZNF613_3
7473,,,ZNF350_1
7474,,,ZNF649_2
7475,,,ZNF615_1
7476,,,ZNF614_1
7477,,,PPP2R1A_1
7478,,,ZNF766_1
7479,,,ZNF480_1
7480,,,ZNF808_1
7481,,,ZNF701_1
7482,,,ZNF468_2
7483,,,ZNF320_1
7484,,,ZNF816_1
7485,,,ZNF160_1
7486,,,PRKCG_1
7487,,,OSCAR_2
7488,,,NDUFA3_1
7489,,,TFPT_2
7490,,,PRPF31_2
7491,,,TFPT_1
7492,,,PRPF31_1
7493,,,EPS8L1_1
7494,,,EPS8L1_3
7495,,,TNNT1_1
7496,,,TNNI3_3
7497,,,SYT5_1
7498,,,COX6B2_1
7499,,,TMEM238_1
7500,,,TMEM238_2
7501,,,NAT14_1
7502,,,CCDC106_3
7503,,,ZNF580_2
7504,,,ZNF580_5
7505,,,ZNF581_2
7506,,,ZNF582_1
7507,,,ZNF470_1
7508,,,ZNF460_1
7509,,,TRAPPC2B_2
7510,,,ZNF419_1
7511,,,ZNF416_1
7512,,,ZNF530_1
7513,,,ZNF134_1
7514,,,ZNF417_1
7515,,,ZNF274_1
7516,,,ZSCAN22_1
7517,,,ZNF497_1
7518,,,ZNF837_1
7519,,,ZNF324B_1
7520,,,ZNF324_1
7521,,,ZNF446_2
7522,,,MZF1_4
7523,,,MZF1_2
7524,,,MZF1_1
7525,,,RBCK1_1
7526,,,RBCK1_2
7527,,,RBCK1_3
7528,,,SRXN1_2
7529,,,SCRT2_1
7530,,,FAM110A_2
7531,,,RSPO4_1
7532,,,TMEM74B_1
7533,,,SNPH_1
7534,,,FKBP1A_1
7535,,,SIRPA_3
7536,,,STK35_1
7537,,,CPXM1_2
7538,,,PCED1A_1
7539,,,MRPS26_1
7540,,,ITPA_1
7541,,,SLC4A11_1
7542,,,SLC4A11_3
7543,,,SLC4A11_2
7544,,,ATRN_1
7545,,,ADAM33_1
7546,,,CDC25B_2
7547,,,PANK2_1
7548,,,PANK2_2
7549,,,SMOX_1
7550,,,ADRA1D_1
7551,,,GPCPD1_1
7552,,,CHGB_2
7553,,,CHGB_1
7554,,,TRMT6_1
7555,,,MCM8_1
7556,,,MCM8_2
7557,,,CRLS1_1
7558,,,PLCB1_1
7559,,,PAK7_1
7560,,,SNAP25_1
7561,,,MKKS_1
7562,,,TASP1_1
7563,,,NDUFAF5_2
7564,,,SNRPB2_1
7565,,,PCSK2_1
7566,,,BFSP1_2
7567,,,DSTN_2
7568,,,MGME1_2
7569,,,MGME1_3
7570,,,PET117_1
7571,,,ZNF133_1
7572,,,SLC24A3_1
7573,,,SLC24A3_2
7574,,,RIN2_1
7575,,,CFAP61_1
7576,,,KIZ_1
7577,,,XRN2_1
7578,,,FOXA2_1
7579,,,FOXA2_3
7580,,,NINL_1
7581,,,REM1_1
7582,,,HM13_1
7583,,,BCL2L1_1
7584,,,TPX2_1
7585,,,DUSP15_1
7586,,,TTLL9_2
7587,,,PDRG1_1
7588,,,HCK_1
7589,,,HCK_2
7590,,,NOL4L_2
7591,,,DNMT3B_1
7592,,,MAPRE1_1
7593,,,CDK5RAP1_1
7594,,,SNTA1_1
7595,,,SNTA1_2
7596,,,CBFA2T2_1
7597,,,PXMP4_1
7598,,,RALY_3
7599,,,RALY_2
7600,,,RALY_1
7601,,,EIF2S2_1
7602,,,MAP1LC3A_1
7603,,,PIGU_1
7604,,,GGT7_2
7605,,,ACSS2_1
7606,,,PROCR_1
7607,,,EIF6_1
7608,,,GDF5_2
7609,,,GDF5_3
7610,,,ERGIC3_1
7611,,,ROMO1_1
7612,,,EPB41L1_4
7613,,,EPB41L1_1
7614,,,EPB41L1_2
7615,,,TGIF2_2
7616,,,TGIF2_1
7617,,,DSN1_1
7618,,,TLDC2_1
7619,,,SAMHD1_1
7620,,,RPN2_2
7621,,,RPN2_1
7622,,,MROH8_1
7623,,,MANBAL_1
7624,,,SRC_1
7625,,,VSTM2L_1
7626,,,MYBL2_1
7627,,,C20orf100_1
7628,,,OSER1_1
7629,,,TTPAL_1
7630,,,PKIG_1
7631,,,ADA_1
7632,,,KCNK15_1
7633,,,YWHAB_1
7634,,,PABPC1L_1
7635,,,TOMM34_1
7636,,,SLPI_2
7637,,,DBNDD2_9
7638,,,DBNDD2_2
7639,,,DBNDD2_4
7640,,,DBNDD2_1
7641,,,DBNDD2_5
7642,,,DBNDD2_8
7643,,,PIGT_1
7644,,,WFDC10B_3
7645,,,WFDC3_1
7646,,,DNTTIP1_1
7647,,,UBE2C_1
7648,,,SNX21_1
7649,,,TNNC2_2
7650,,,TNNC2_4
7651,,,NEURL2_1
7652,,,CTSA_1
7653,,,SLC35C2_1
7654,,,ELMO2_1
7655,,,SLC13A3_2
7656,,,TP53RK_1
7657,,,TP53RK_2
7658,,,SLC2A10_1
7659,,,EYA2_2
7660,,,EYA2_1
7661,,,NCOA3_1
7662,,,PREX1_1
7663,,,ARFGEF2_1
7664,,,STAU1_1
7665,,,KCNB1_2
7666,,,KCNB1_1
7667,,,B4GALT5_1
7668,,,SPATA2_1
7669,,,SNAI1_1
7670,,,UBE2V1_2
7671,,,PARD6B_1
7672,,,PARD6B_3
7673,,,DPM1_1
7674,,,NFATC2_3
7675,,,NFATC2_1
7676,,,NFATC2_2
7677,,,ATP9A_1
7678,,,CYP24A1_2
7679,,,FAM210B_1
7680,,,RTFDC1_2
7681,,,RTFDC1_1
7682,,,TFAP2C_2
7683,,,TFAP2C_1
7684,,,BMP7_2
7685,,,BMP7_1
7686,,,RAE1_3
7687,,,RBM38_1
7688,,,PMEPA1_2
7689,,,VAPB_1
7690,,,STX16_1
7691,,,ATP5E_1
7692,,,PRELID3B_1
7693,,,PHACTR3_1
7694,,,PHACTR3_3
7695,,,SYCP2_3
7696,,,FAM217B_1
7697,,,LSM14B_1
7698,,,PSMA7_1
7699,,,SS18L1_1
7700,,,SS18L1_3
7701,,,MTG2_1
7702,,,MTG2_2
7703,,,HRH3_1
7704,,,ADRM1_1
7705,,,LAMA5_2
7706,,,RPS21_1
7707,,,RPS21_2
7708,,,MRGBP_1
7709,,,OGFR_1
7710,,,COL9A3_3
7711,,,COL9A3_1
7712,,,DIDO1_1
7713,,,TCFL5_2
7714,,,DIDO1_2
7715,,,SLC17A9_1
7716,,,SLC17A9_2
7717,,,ARFGAP1_1
7718,,,CHRNA4_2
7719,,,CHRNA4_1
7720,,,EEF1A2_1
7721,,,PPDPF_2
7722,,,HELZ2_1
7723,,,STMN3_1
7724,,,RTEL1_1
7725,,,RTEL1_3
7726,,,ZGPAT_2
7727,,,DNAJC5_5
7728,,,DNAJC5_1
7729,,,SAMD10_1
7730,,,SOX18_1
7731,,,OPRL1_1
7732,,,LKAAEAR1_1
7733,,,OPRL1_3
7734,,,OPRL1_2
7735,,,PCMTD2_1
7736,,,HSPA13_1
7737,,,USP25_1
7738,,,BTG3_1
7739,,,C21orf91_1
7740,,,C21orf91_2
7741,,,GABPA_2
7742,,,GABPA_1
7743,,,APP_2
7744,,,APP_1
7745,,,ADAMTS1_1
7746,,,USP16_1
7747,,,SOD1_1
7748,,,EVA1C_2
7749,,,SYNJ1_1
7750,,,TMEM50B_2
7751,,,GART_2
7752,,,TMEM50B_1
7753,,,GART_3
7754,,,SON_1
7755,,,DONSON_1
7756,,,ATP5O_1
7757,,,RCAN1_1
7758,,,RUNX1_1
7759,,,DOPEY2_1
7760,,,SIM2_1
7761,,,PIGP_2
7762,,,TTC3_1
7763,,,DYRK1A_1
7764,,,DSCR3_1
7765,,,DSCR3_3
7766,,,KCNJ6_2
7767,,,PSMG1_1
7768,,,SH3BGR_1
7769,,,FAM3B_1
7770,,,FAM3B_2
7771,,,MX2_1
7772,,,MX1_2
7773,,,C2CD2_2
7774,,,ABCG1_1
7775,,,ABCG1_5
7776,,,CBS_2
7777,,,CBS_1
7778,,,CBS_3
7779,,,HSF2BP_1
7780,,,RRP1B_1
7781,,,PDXK_1
7782,,,AGPAT3_1
7783,,,TRAPPC10_1
7784,,,C21orf2_2
7785,,,C21orf2_1
7786,,,PTTG1IP_1
7787,,,ITGB2_2
7788,,,COL18A1_2
7789,,,SLC19A1_1
7790,,,COL6A1_1
7791,,,COL6A2_1
7792,,,SPATC1L_1
7793,,,YBEY_1
7794,,,YBEY_2
7795,,,C21orf58_1
7796,,,PCNT_1
7797,,,BID_1
7798,,,PEX26_1
7799,,,DGCR6_1
7800,,,DGCR2_1
7801,,,DGCR14_1
7802,,,MRPL40_2
7803,,,C22orf39_2
7804,,,C22orf39_1
7805,,,C22orf39_3
7806,,,UFD1L_2
7807,,,SEPT5_1
7808,,,GP1BB_1
7809,,,C22orf29_1
7810,,,GNB1L_1
7811,,,C22orf29_4
7812,,,COMT_1
7813,,,COMT_2
7814,,,ARVCF_1
7815,,,TANGO2_2
7816,,,DGCR8_1
7817,,,TRMT2A_1
7818,,,RTN4R_2
7819,,,DGCR6L_1
7820,,,ZNF74_1
7821,,,KLHL22_1
7822,,,PI4KA_1
7823,,,CRKL_1
7824,,,P2RX6_1
7825,,,SDF2L1_1
7826,,,MAPK1_2
7827,,,MAPK1_1
7828,,,PPM1F_1
7829,,,GNAZ_1
7830,,,RAB36_2
7831,,,RAB36_1
7832,,,RSPH14_2
7833,,,BCR_1
7834,,,DERL3_1
7835,,,SLC2A11_2
7836,,,SLC2A11_1
7837,,,MIF_1
7838,,,SUSD2_1
7839,,,SPECC1L_1
7840,,,ADORA2A_1
7841,,,ADORA2A_4
7842,,,LRRC75B_1
7843,,,ADRBK2_2
7844,,,SEZ6L_1
7845,,,SEZ6L_2
7846,,,TFIP11_1
7847,,,TPST2_1
7848,,,MN1_1
7849,,,MN1_2
7850,,,TTC28_1
7851,,,CHEK2_1
7852,,,CHEK2_3
7853,,,KREMEN1_2
7854,,,KREMEN1_1
7855,,,EMID1_1
7856,,,EWSR1_1
7857,,,GAS2L1_1
7858,,,RASL10A_2
7859,,,RASL10A_1
7860,,,AP1B1_1
7861,,,THOC5_1
7862,,,NF2_1
7863,,,NF2_2
7864,,,GATSL3_1
7865,,,TBC1D10A_1
7866,,,SF3A1_1
7867,,,MTFP1_2
7868,,,TCN2_1
7869,,,SLC35E4_1
7870,,,SLC35E4_2
7871,,,OSBP2_1
7872,,,SMTN_1
7873,,,PATZ1_2
7874,,,EIF4ENIF1_3
7875,,,SFI1_3
7876,,,DEPDC5_1
7877,,,RFPL2_2
7878,,,TIMP3_1
7879,,,TOM1_1
7880,,,RASD2_2
7881,,,RASD2_1
7882,,,RBFOX2_2
7883,,,TXN2_1
7884,,,EIF3D_1
7885,,,PVALB_1
7886,,,CSF2RB_1
7887,,,KCTD17_1
7888,,,RAC2_2
7889,,,TRIOBP_2
7890,,,TRIOBP_1
7891,,,MICALL1_1
7892,,,C22orf23_1
7893,,,POLR2F_1
7894,,,PICK1_1
7895,,,MAFF_2
7896,,,MAFF_1
7897,,,TMEM184B_1
7898,,,KCNJ4_1
7899,,,TOMM22_1
7900,,,JOSD1_2
7901,,,JOSD1_1
7902,,,SUN2_1
7903,,,DNAL4_1
7904,,,NPTXR_2
7905,,,NPTXR_1
7906,,,CBX6_1
7907,,,CBX7_1
7908,,,SYNGR1_1
7909,,,SLC25A17_1
7910,,,RANGAP1_1
7911,,,ST13_2
7912,,,CCDC134_1
7913,,,SEPT3_1
